Date,AAPL,GE,GOOG,IBM,MSFT
29-06-2011,41.52121735,13.51501369,247.8559723,128.356781,20.84287643
30-06-2011,41.72382355,13.73346233,252.2445221,129.1169281,21.15202904
01-07-2011,42.66726685,13.98104668,259.5421753,131.3673553,21.16829491
05-07-2011,43.43419647,13.86453915,265.2258606,132.0372162,21.17642784
06-07-2011,43.7238121,13.87182426,266.6804199,133.7532806,21.42048645
07-07-2011,44.40001678,14.05386639,272.2794189,132.8274841,21.7784481
08-07-2011,44.71199799,13.82812691,265.001709,132.835022,21.90048027
11-07-2011,44.00225449,13.56598568,262.6555176,131.7060852,21.6645546
12-07-2011,43.9711647,13.3839426,266.0079346,130.9985504,21.59133911
13-07-2011,44.50192642,13.4786005,268.125,131.2017975,21.6645546
14-07-2011,44.47086716,13.49316978,263.4823914,131.1340332,21.53438377
15-07-2011,45.35961533,13.40578461,297.6941833,132.1200104,21.78658676
18-07-2011,46.46338654,13.31840706,296.3591614,131.9242859,21.63201523
19-07-2011,46.84250259,13.52957535,300.1499634,139.3981171,22.4048748
20-07-2011,48.09173203,13.68249512,296.5634155,138.223999,22.01437569
21-07-2011,48.14020157,13.9519186,302.3616638,139.1647797,22.04691315
22-07-2011,48.88724899,13.86453915,307.9606934,139.3755646,22.39673996
25-07-2011,49.53359604,13.806283,308.3342896,138.2616119,22.70588493
26-07-2011,50.14391708,13.51501369,310.0976868,137.6820679,22.8441906
27-07-2011,48.79898834,13.1873312,302.4762573,136.4928894,22.23402977
28-07-2011,48.70327759,13.1873312,304.3292847,136.831604,22.55130768
29-07-2011,48.53670883,13.04169941,300.7178345,136.8692627,22.29097557
01-08-2011,49.31607437,13.08538628,302.2520752,136.0413208,22.18522072
02-08-2011,48.34157181,12.53197193,295.0939026,134.0091095,21.80285263
03-08-2011,48.79650116,12.72129536,299.4625549,134.5962067,21.90048027
04-08-2011,46.90714645,11.99311543,287.6817017,129.064209,21.10321045
05-08-2011,46.44101715,12.02224445,288.4388733,130.1932373,20.89169502
08-08-2011,43.90405655,11.23580933,271.990509,125.6501541,19.91543961
09-08-2011,46.48948669,11.62174988,285.6343689,128.9685974,20.81033325
10-08-2011,45.20671844,10.98823071,273.4799194,122.8682861,19.68765068
11-08-2011,46.45095825,11.41785431,280.0154419,126.0356674,20.49306107
12-08-2011,46.85990524,11.56349564,280.8323669,127.1468353,20.41983795
15-08-2011,47.65790939,11.93486023,277.574585,130.7677612,20.75338936
16-08-2011,47.29372025,11.76010036,268.4936218,129.4448853,20.75339127
17-08-2011,47.28874588,11.81835461,265.5795288,129.6262665,20.67152596
18-08-2011,45.50007629,11.1702776,251.4973297,123.8434601,20.19669151
19-08-2011,44.25458527,10.98823071,244.543396,119.0886688,19.68911171
22-08-2011,44.30554199,11.00279617,248.1548615,120.1771851,19.63180542
23-08-2011,46.43852997,11.31590843,258.4412842,124.2138519,20.23762131
24-08-2011,46.75922012,11.44698334,260.6679382,126.0583038,20.38498497
25-08-2011,46.45344543,11.25037289,259.0490112,125.1662979,20.11482239
26-08-2011,47.67904282,11.31590843,262.4462891,127.8574142,20.67152596
29-08-2011,48.47332382,11.68000031,268.5334778,130.4880524,21.15453911
30-08-2011,48.475811,11.73825264,269.3404541,130.4048615,21.47382355
31-08-2011,47.83441925,11.87661076,269.4699707,129.9513702,21.77673149
01-09-2011,47.36207581,11.79650688,265.2557678,128.7569733,21.45745087
02-09-2011,46.49446869,11.47610664,261.4400635,126.2245789,21.12179375
06-09-2011,47.20173264,11.10473919,260.1150208,124.811058,20.88437653
07-09-2011,47.72254562,11.50523663,266.0179138,126.4741058,21.28553009
08-09-2011,47.74866486,11.35231972,266.4811707,124.9168549,21.46563911
09-09-2011,46.92080688,10.98823071,261.4450378,121.9838867,21.07267189
12-09-2011,47.22659683,10.9299736,264.0701904,122.7775803,21.19547653
13-09-2011,47.80831528,11.22124767,263.7713318,123.5410767,21.31827545
14-09-2011,48.39004517,11.49795532,265.0415649,126.421196,21.69486237
15-09-2011,48.84498596,11.82596493,270.2669678,128.575592,22.09601593
16-09-2011,49.78220367,12.00982857,272.3192749,130.7677612,22.20244026
19-09-2011,51.16566086,11.89950562,272.3143005,130.8735504,22.27612305
20-09-2011,51.39188766,11.79654884,272.2943726,132.0755005,22.08782959
21-09-2011,51.22906113,11.31115055,268.5932617,130.79039,21.27734184
22-09-2011,49.94628525,11.06109905,259.3578491,127.4643021,20.51597595
23-09-2011,50.25454712,11.18612576,261.7738037,128.008606,20.51597595
26-09-2011,50.11408615,11.45088863,264.9519043,131.916748,20.82706642
27-09-2011,49.62807083,11.59062004,268.6629944,134.3357391,21.0153656
28-09-2011,49.3483963,11.36262894,263.4325867,134.2147675,20.94168091
29-09-2011,48.54790115,11.66416359,262.7651062,135.4393463,20.83526039
30-09-2011,47.39813232,11.19347954,256.5583496,132.188858,20.37680054
03-10-2011,46.56283188,10.80369377,246.8348083,130.9945068,20.0820694
04-10-2011,46.30179977,10.92872047,250.0128937,132.0906067,20.74520493
05-10-2011,47.01652908,11.23025417,251.4076691,133.6856232,21.19547653
06-10-2011,46.90714645,11.42146969,256.3939819,137.3443146,21.56388092
07-10-2011,45.96617889,11.39940739,256.5982056,137.8734589,21.49019814
10-10-2011,48.32914352,11.87009048,267.5820313,141.0710144,22.05508423
11-10-2011,49.75610733,11.87009048,270.5758057,139.8464203,22.10420227
12-10-2011,49.99227142,12.06130886,273.2258911,140.6930695,22.07145119
13-10-2011,50.76789856,11.92892551,278.4512939,141.2221985,22.25156403
14-10-2011,52.45465851,12.20839405,294.73526,144.0267334,22.32524872
17-10-2011,52.20482635,11.93627739,290.1175537,141.0483246,22.08782959
18-10-2011,52.48448563,12.28929424,294.1524353,135.2352905,22.35798836
19-10-2011,49.54852295,12.14955902,289.2657471,134.0938263,22.2106266
20-10-2011,49.13707352,12.23045921,290.7452087,133.9879608,22.13694572
21-10-2011,48.83379745,11.99511814,294.1424866,137.2989197,22.23519516
24-10-2011,50.4372673,12.09807873,297.096405,137.7676239,22.25975037
25-10-2011,49.44286346,11.92892551,290.4911804,136.3389282,21.94865417
26-10-2011,49.79463577,12.02453327,292.0602722,137.5559845,21.76854515
27-10-2011,50.30302048,12.77469063,298.2171936,140.5116425,22.3088665
28-10-2011,50.33534622,12.68643188,298.9494629,141.6984253,22.08782959
31-10-2011,50.31420898,12.28929424,295.2134705,139.5667267,21.80129814
01-11-2011,49.28623581,11.78183842,288.2445984,137.0872803,21.27734184
02-11-2011,49.39811707,11.95098972,291.3180542,139.0299835,21.29371071
03-11-2011,50.10165787,12.25987816,297.6343994,141.5850677,21.71942902
04-11-2011,49.74988556,12.05394936,296.9569397,140.8895874,21.49019814
07-11-2011,49.68649292,12.05394936,303.0291748,141.6001587,21.94046211
08-11-2011,50.49443817,12.12014389,305.0266724,142.1162567,22.23519516
09-11-2011,49.13335419,11.65681267,299.3529663,138.3138428,21.44926071
10-11-2011,47.88289642,11.81125546,296.4289246,139.1562958,21.51475525
11-11-2011,47.80831528,11.98776054,303.0391235,142.2149658,22.0305233
14-11-2011,47.14207077,11.84067345,305.3554382,142.1921082,21.90771866
15-11-2011,48.33161926,11.91421509,307.1288147,143.2546997,22.05619049
16-11-2011,47.82694626,11.73035431,304.5933228,141.638092,21.50354767
17-11-2011,46.91211319,11.50236702,299.3131104,140.9626312,21.06639099
18-11-2011,46.60509109,11.50972176,296.3292847,140.5907593,20.86841965
21-11-2011,45.86799622,11.2081871,289.3853149,137.73703,20.62096786
22-11-2011,46.80024719,11.02432632,288.9170532,137.608017,20.44775772
23-11-2011,45.61690521,10.83311367,283.9905396,135.0579224,20.18381119
25-11-2011,45.19179916,10.8110466,280.448822,134.3823853,20.04358101
28-11-2011,46.75177002,10.88459206,292.9967651,138.2910919,20.51374626
29-11-2011,46.38881683,10.97284889,290.3765869,137.3271484,20.4889946
30-11-2011,47.50751877,11.70093727,298.5758667,142.6855011,21.09937668
01-12-2011,48.21974564,11.70093727,305.7390137,143.7859344,20.8519268
02-12-2011,48.43977356,11.8333149,309.021698,143.9453888,20.80244064
05-12-2011,48.85118484,12.00982857,311.6568298,144.8409271,21.19836235
06-12-2011,48.59514236,12.29665089,310.7203369,146.4347992,21.16536522
07-12-2011,48.36393738,12.31135559,310.5310669,147.2771912,21.11587334
08-12-2011,48.55909348,11.99511814,306.8747559,145.4025574,20.95090866
09-12-2011,48.92702866,12.384902,312.5385437,147.6642914,21.19836235
12-12-2011,48.70576477,12.10543346,311.5273132,145.8579102,21.04163361
13-12-2011,48.32914352,12.07601452,311.6468811,145.0762329,21.24785042
14-12-2011,47.25766373,12.21574974,307.8809814,143.2319031,21.10762596
15-12-2011,47.10230637,12.34812832,308.6132507,142.290802,21.08288002
16-12-2011,47.36083984,12.50992775,311.8112488,139.323288,21.44581032
19-12-2011,47.50875854,12.39961147,309.7539673,138.8071594,21.05813408
20-12-2011,49.21662903,12.70849991,314.0080261,142.1086884,21.47056198
21-12-2011,49.27879333,13.0100317,311.7415161,137.7294006,21.24785042
22-12-2011,49.539814,13.40880489,313.6742859,138.1620941,21.28909302
23-12-2011,50.13396072,13.54251766,315.3878479,140.2188568,21.47056198
27-12-2011,50.53173065,13.3790884,318.9295654,140.3706818,21.47880173
28-12-2011,50.04821014,13.24537182,318.6556091,139.6420288,21.2973423
29-12-2011,50.35647964,13.42366219,320.0005493,141.3041534,21.46230698
30-12-2011,50.34155655,13.30480385,321.7440186,139.5585785,21.41281509
03-01-2012,51.11593628,13.63909054,331.4625854,141.3952332,22.08094025
04-01-2012,51.39064789,13.78766823,332.8922424,140.8184357,22.60058594
05-01-2012,51.96118927,13.78023911,328.2745361,140.150528,22.83153915
06-01-2012,52.50437546,13.85452652,323.7963257,138.5415039,23.18621635
09-01-2012,52.42109299,14.01052475,310.0677795,137.8205109,22.88102722
10-01-2012,52.60879135,13.90652466,310.4065247,137.608017,22.96351433
11-01-2012,52.52302551,14.02538395,311.8112488,138.3745728,22.86452866
12-01-2012,52.37883759,14.06253147,313.6443787,137.0311737,23.09548569
13-01-2012,52.18244553,13.99567127,311.328064,135.9762268,23.30169487
17-01-2012,52.79026794,13.9213829,313.1163635,136.613739,23.30994797
18-01-2012,53.33843231,14.12938976,315.2732849,137.4258423,23.28520203
19-01-2012,53.169384,14.22596169,318.5908508,137.0084076,23.19447327
20-01-2012,52.24334335,14.22596169,291.9008789,143.0801544,24.50595856
23-01-2012,53.12712479,14.0699625,291.666748,144.1882324,24.52245903
24-01-2012,52.25701523,13.99567127,289.3803406,145.6682129,24.20077324
25-01-2012,55.51990509,14.21110058,283.6817017,145.5163879,24.38223457
26-01-2012,55.26756668,14.1665287,282.9892883,144.9471588,24.33274841
27-01-2012,55.59696579,14.13681126,288.9071045,144.552536,24.11003876
30-01-2012,56.30921173,14.0402422,287.7663879,146.1008453,24.42348289
31-01-2012,56.74050522,13.89909744,288.9718628,146.1766968,24.35749245
01-02-2012,56.70449448,13.94366837,289.3305054,146.1919098,24.65443611
02-02-2012,56.57147598,13.92881298,291.4625244,145.3646545,24.70393181
03-02-2012,57.13828278,14.12938976,297.0515747,146.9660492,24.9431324
06-02-2012,57.67153168,14.15167713,303.4077454,146.3436737,24.91013336
07-02-2012,58.27562714,14.24824905,302.2520752,146.7459869,25.03386116
08-02-2012,59.25136948,14.29281807,303.7863464,147.0125885,25.28955841
09-02-2012,61.30110168,14.21110058,304.5883179,147.149765,25.38029289
10-02-2012,61.33216476,14.02538395,301.8237,146.6087799,25.15758514
13-02-2012,62.47322845,14.1665287,304.9569397,146.7612,25.22357368
14-02-2012,63.32594681,14.0699625,303.7415161,146.4563904,25.11563683
15-02-2012,61.86044312,13.93623638,301.649353,146.4792633,24.94958496
16-02-2012,62.42477036,14.12196064,302.1275635,147.065918,25.97912216
17-02-2012,62.41358566,14.32253551,301.1910706,147.3707428,25.94591141
21-02-2012,63.99593353,14.41910362,305.8535767,147.3478394,26.10365868
22-02-2012,63.77093506,14.40424633,302.8348999,147.713623,25.96251678
23-02-2012,64.18733215,14.47681808,301.9233093,150.5631866,26.04553986
24-02-2012,64.93563843,14.42433834,303.8112488,150.6774902,26.13686562
27-02-2012,65.35205841,14.29688931,303.517334,150.5022125,26.02892876
28-02-2012,66.55153656,14.36436558,308.0403748,150.845108,26.46067429
29-02-2012,67.42536163,14.2818985,307.9706421,149.8926697,26.35273933
01-03-2012,67.67768097,14.33437443,310.0379028,150.5022125,26.80938339
02-03-2012,67.76592255,14.22192001,309.4650574,151.4774628,26.63503265
05-03-2012,66.27188873,14.13195801,305.9781189,152.8870087,26.40254974
06-03-2012,65.91137695,13.80958462,301.3504639,150.2964783,26.20329285
07-03-2012,65.96482849,14.07197571,302.2670288,150.6850891,26.43576622
08-03-2012,67.36941528,14.26690102,302.4364014,152.2393646,26.57690811
09-03-2012,67.76472473,14.27439785,299.0042725,152.8565216,26.56030273
12-03-2012,68.61367035,14.3418684,301.4450989,153.1460876,26.6018219
13-03-2012,70.61489868,14.68673611,307.7365417,155.2641907,27.12488747
14-03-2012,73.28487396,14.8366766,306.8448792,155.9804077,27.20791817
15-03-2012,72.78517914,15.11407089,309.4052734,156.955658,27.27433968
16-03-2012,72.78643036,15.14405823,311.3529663,156.9632874,27.06677055
19-03-2012,74.71681976,15.15155888,315.8062744,156.7423096,26.73466682
20-03-2012,75.32092285,15.04659653,315.5621948,155.6223297,26.56030273
21-03-2012,74.89081573,15.04659653,318.7950745,155.9575653,26.49388313
22-03-2012,74.4980545,14.88166332,321.8187561,156.5671234,26.56860924
23-03-2012,74.08911133,14.82918644,320.0952148,156.559494,26.57690811
26-03-2012,75.44770813,15.0316,323.4526062,158.304306,27.05846786
27-03-2012,76.37995148,15.02410889,322.3019409,157.8547363,27.00034332
28-03-2012,76.77024078,15.00161552,326.6556091,157.9385681,26.72635651
29-03-2012,75.80567932,14.95663071,322.9943237,158.6852417,26.6682415
30-03-2012,74.52416229,15.04659653,319.4227295,158.9747772,26.78447914
02-04-2012,76.89577484,15.00910854,322.2521057,159.5995178,26.80938339
03-04-2012,78.22454071,14.96412563,320.1101379,159.6223907,26.5187912
04-04-2012,77.60181427,14.79919624,316.3890991,156.9938049,25.91270065
05-04-2012,78.76651001,14.61176395,314.9793701,156.5518494,26.17007637
09-04-2012,79.08346558,14.39435101,314.242157,156.148056,25.82136345
10-04-2012,78.1151886,14.04948807,312.2595825,154.1594391,25.29829025
11-04-2012,77.83676147,14.25191402,316.792572,154.3498993,25.19866753
12-04-2012,77.41039276,14.46932507,324.2894897,156.4376068,25.721735
13-04-2012,75.23017883,14.15444851,311.1337891,154.5175323,25.58058739
16-04-2012,72.11022186,14.16943932,301.9033813,154.4565887,25.80475998
17-04-2012,75.78578186,14.4993124,303.6468506,158.0604706,26.10365868
18-04-2012,75.61675262,14.31938362,302.5908203,152.4832458,25.85457611
19-04-2012,73.01889038,14.3493681,298.5310364,152.0108337,25.74664307
20-04-2012,71.22149658,14.51430607,296.9170837,152.0793762,26.91732597
23-04-2012,71.06238556,14.29688931,297.6842041,151.3327026,26.6682415
24-04-2012,69.6428833,14.64925003,299.5123596,152.3841858,26.50218773
25-04-2012,75.82307434,14.58177567,303.7215881,155.1042328,26.73466682
26-04-2012,75.53720093,14.70922661,306.5858459,156.6356506,26.65994072
27-04-2012,74.95297241,14.82918644,306.3417664,157.5728302,26.55200958
30-04-2012,72.58879089,14.67923927,301.2956848,157.7785339,26.58521652
01-05-2012,72.35884094,14.84417629,301.0864563,158.4795074,26.57690811
02-05-2012,72.83739471,14.82168293,302.4961853,158.5252228,26.40254974
03-05-2012,72.32028961,14.70173073,304.3691406,157.9004517,26.36933899
04-05-2012,70.26063538,14.4993124,297.3703918,156.1861725,25.721735
07-05-2012,70.78644562,14.48431683,302.640625,155.2413635,25.44774437
08-05-2012,70.62485504,14.43183899,305.2508545,154.1549377,25.32320976
09-05-2012,70.74916077,14.1769371,303.4376526,153.9636078,25.53907585
10-05-2012,70.91571808,14.31188297,305.6842346,153.4815979,25.52247047
11-05-2012,70.4421463,14.25191402,301.4849548,153.9177094,25.87117958
14-05-2012,69.38682556,13.94452858,300.8722534,152.5940704,25.47265625
15-05-2012,68.75908661,13.79458904,304.4139709,152.2880096,25.24700546
16-05-2012,67.87782288,14.24441242,313.2907104,152.8159485,24.98793793
17-05-2012,65.89398956,14.15444851,310.3616943,151.4081268,24.83750916
18-05-2012,65.92630768,14.20692444,299.0789795,149.8702545,24.46143532
21-05-2012,69.7671814,14.33437443,305.9083862,151.3087006,24.86257744
22-05-2012,69.23143768,14.3793602,299.2782288,150.5894928,24.87093544
23-05-2012,70.92067719,14.3793602,303.5920715,150.053894,24.32772636
24-05-2012,70.26934814,14.43183899,300.7028809,150.0309601,24.29429436
25-05-2012,69.89273071,14.39435101,294.660553,148.6614075,24.28592873
29-05-2012,71.13323975,14.50681114,296.0603027,150.3140259,24.70379257
30-05-2012,71.99090576,14.27439785,293.0166931,148.8373566,24.51993942
31-05-2012,71.81190491,14.31188297,289.345459,147.5902557,24.39458084
01-06-2012,69.73114014,13.89954376,284.4239197,144.6674805,23.77614403
04-06-2012,70.1413269,13.60715866,288.2146912,144.2543182,23.85972404
05-06-2012,69.95985413,13.67463493,284.1399841,144.7593384,23.82629013
06-06-2012,71.03258514,14.15444851,289.2009888,148.4242096,24.52829361
07-06-2012,71.06488037,14.24441242,288.0353699,148.7685699,24.42800713
08-06-2012,72.13384247,14.39435101,289.1412354,149.3040466,24.77900505
11-06-2012,70.99650574,14.3268795,283.1885376,147.2918549,24.15221977
12-06-2012,71.616745,14.60427189,281.494873,148.8526917,24.4781456
13-06-2012,71.11952972,14.5218029,279.4973755,147.7432861,24.34443283
14-06-2012,71.04125977,14.78420067,278.4811707,149.2735138,24.51993942
15-06-2012,71.36443329,15.0360527,281.2009888,152.3339386,25.0882225
18-06-2012,72.81253052,14.8480978,284.3591614,151.7142181,24.93779755
19-06-2012,73.01514435,15.0360527,289.6791992,152.2038574,25.65651321
20-06-2012,72.80757904,15.11122322,287.6767273,152.0890961,25.84872437
21-06-2012,71.80447388,14.81299686,281.5496826,147.9651184,25.1885128
22-06-2012,72.35510254,15.02537155,284.6729736,148.2023163,25.65651321
25-06-2012,70.94678497,14.80541515,279.3031006,147.5596771,24.96286774
26-06-2012,71.10340118,15.01778698,281.285675,146.8633881,25.0882225
27-06-2012,71.41042328,15.26808262,283.5870361,147.6667786,25.21358109
28-06-2012,70.73297882,15.32117462,281.1013489,146.4425964,24.99629593
29-06-2012,72.59128571,15.80659866,288.9519348,149.6407471,25.5645771
02-07-2012,73.65032196,15.54113483,289.1511841,149.8319855,25.53951263
03-07-2012,74.50675201,15.49562454,292.8174438,149.9085236,25.70665741
05-07-2012,75.81562042,15.41977978,296.8473511,149.4188538,25.65651321
06-07-2012,75.31096649,15.16948509,291.8959045,146.4502106,25.23029518
09-07-2012,76.30661774,15.19982052,291.9108582,145.1188965,25.0715065
10-07-2012,75.60058594,14.88125992,289.7638855,142.509903,24.85422134
11-07-2012,75.13072968,14.9267683,284.5285034,141.7371216,24.48650742
12-07-2012,74.44333649,14.74473572,284.1748352,140.0844879,23.92657852
13-07-2012,75.19786072,14.99503231,287.1835632,142.3186035,24.56172752
16-07-2012,75.43900299,14.8585062,286.3865662,141.3851624,24.603508
17-07-2012,75.44273376,14.95710945,287.2881775,140.5129395,24.78737068
18-07-2012,75.35821533,15.04812241,289.2956543,144.032486,25.44757843
19-07-2012,76.36006165,15.01778698,295.4226685,149.4571075,25.63143921
20-07-2012,75.11460114,15.07087994,304.2695313,147.2459564,25.17180061
23-07-2012,75.05614471,15.23774433,306.6057739,146.0064697,24.46979523
24-07-2012,74.69445801,15.14672375,302.6506042,145.6315613,24.36115265
25-07-2012,71.46884918,15.16948509,302.8598022,146.1977386,24.09371948
26-07-2012,71.45765686,15.59422874,305.53479,148.393631,24.3694973
27-07-2012,72.73545837,15.86728001,316.2944641,150.2604523,24.87093544
30-07-2012,73.96231079,15.77626133,314.9694214,150.4823761,24.77064896
31-07-2012,75.91754913,15.73833656,315.3031616,149.9467926,24.62858009
01-08-2012,75.42655182,15.72316647,315.1587219,149.3347015,24.57843781
02-08-2012,75.54836273,15.5638876,313.2010498,148.7761536,24.39458084
03-08-2012,76.53160095,15.89761448,319.4675598,151.8901367,24.86257744
06-08-2012,77.38304901,15.90520477,320.2097778,152.0737457,25.02972603
07-08-2012,77.17919922,16.01897049,319.0740356,152.9689636,25.28879738
08-08-2012,77.04867554,15.93554115,319.915863,152.9305573,25.34729385
09-08-2012,77.48809814,15.97346497,319.975647,152.4618683,25.48937225
10-08-2012,77.60918427,16.00380325,319.8013,153.1303406,25.42251205
13-08-2012,78.64530182,15.92036724,328.7726746,152.9151917,25.39743805
14-08-2012,78.85626984,15.88244629,333.081543,152.3619843,25.34696579
15-08-2012,78.74890137,15.89761448,332.5236206,152.4464417,25.40584755
16-08-2012,79.43675232,15.96588326,335.1786804,154.3213654,25.89378548
17-08-2012,80.90604401,15.92795467,337.3056946,154.6133423,25.99473
20-08-2012,83.03320313,15.87486076,336.5086975,154.0600739,25.8601284
21-08-2012,81.89848328,15.81418228,333.5049438,152.6385956,25.91060066
22-08-2012,83.49757385,15.76108742,337.3256226,151.5628815,25.69187546
23-08-2012,82.71863556,15.6549015,337.136322,150.3718567,25.45632935
24-08-2012,82.79230499,15.77626133,338.0479126,151.9624023,25.70870781
27-08-2012,84.34771729,15.81418228,333.3604736,150.364151,25.81806564
28-08-2012,84.23787689,15.7838459,337.3605042,149.7341156,25.76758385
29-08-2012,84.07181549,15.79142666,342.7203979,149.8954773,25.7844162
30-08-2012,82.87343597,15.6549015,339.5672302,148.5815125,25.50680351
31-08-2012,83.04446411,15.70800304,341.2658386,149.71875,25.9274292
04-09-2012,84.25909424,15.55630398,339.2484131,149.4805298,25.56568718
05-09-2012,83.66736603,15.66248798,339.0890198,149.8647308,25.56568718
06-09-2012,84.42139435,16.16308212,348.3941345,152.984375,26.37328911
07-09-2012,84.94194031,16.37545204,351.7565308,153.2916718,26.03680038
10-09-2012,82.73236084,16.29202271,349.0765686,154.4058533,25.84330559
11-09-2012,82.46396637,16.37545204,344.8025818,156.188446,25.90218925
12-09-2012,83.61245728,16.60299683,344.1500549,156.5726624,25.89378548
13-09-2012,85.25900269,16.70159721,351.7017212,158.5627747,26.02837181
14-09-2012,86.29512787,16.76985931,353.5149536,158.9085388,26.25551987
17-09-2012,87.3562088,16.72434807,353.6643677,159.1697845,26.25551987
18-09-2012,87.62210846,16.86846352,357.7988892,159.1083221,26.23027992
19-09-2012,87.64581299,17.01257706,362.3916626,158.6165619,26.12091827
20-09-2012,87.2213974,17.1477375,362.7005005,158.424469,26.45742226
21-09-2012,87.39492035,17.22418213,365.6245422,158.2707825,26.23869133
24-09-2012,86.23395538,17.09422302,373.290802,157.7405701,25.89378548
25-09-2012,84.08058167,17.05599785,373.1812134,157.5024414,25.56568718
26-09-2012,83.03694916,16.8954525,375.3232117,156.7494049,25.38061333
27-09-2012,85.05178833,17.37708473,376.8375244,158.217041,25.3721981
28-09-2012,83.27663422,17.36179733,375.8412476,159.4003143,25.03570175
01-10-2012,82.31417847,17.43824768,379.4676514,161.7208252,24.80856323
02-10-2012,82.5538559,17.42295837,377.081604,161.2367096,24.95157814
03-10-2012,83.81967163,17.51469421,379.8263245,161.7515717,25.11982918
04-10-2012,83.23917389,17.54527855,382.5909424,161.6593475,25.26284027
05-10-2012,81.46528625,17.67523956,382.3916931,161.8130341,25.11141396
08-10-2012,79.66518402,17.52234268,377.5050049,161.221344,25.05252266
09-10-2012,79.37557983,17.29298782,370.6557007,159.8152466,24.63189697
10-10-2012,80.00724792,17.1477375,370.889801,158.1478729,24.37952805
11-10-2012,78.40812683,17.20889473,374.3368835,158.1017456,24.35428429
12-10-2012,78.60910034,17.1859684,370.9844666,159.6692505,24.56459618
15-10-2012,79.23952484,17.30828285,369.1065063,160.5375366,24.82538795
16-10-2012,81.1157608,17.30828285,370.9595642,162.128067,24.80856323
17-10-2012,80.46910858,17.51469421,376.3344116,154.1599884,24.89268875
18-10-2012,78.97484589,17.43824768,346.2023621,149.8032684,24.81697464
19-10-2012,76.12865448,16.84193611,339.6220093,148.5738678,24.09349251
22-10-2012,79.14838409,16.58965683,338.0678406,149.3729706,23.55509567
23-10-2012,76.56806183,16.26856232,338.9046936,146.9525909,23.59715271
24-10-2012,77.00124359,16.2532711,337.3854065,146.5453491,23.47096825
25-10-2012,76.09120941,16.2532711,337.6145325,147.2215118,23.45414352
26-10-2012,75.39962006,16.13859558,336.3144226,148.5047302,23.73176003
31-10-2012,74.31607056,16.10037231,338.8797913,149.4728394,24.00936508
01-11-2012,74.46838379,16.31443214,342.5111694,151.4859924,24.83379936
02-11-2012,72.00411987,16.291502,342.6755676,148.627655,24.81697464
05-11-2012,72.98035431,16.36794472,340.204834,149.1732178,24.92633438
06-11-2012,72.75940704,16.50555611,339.5871582,149.8877563,25.11982918
07-11-2012,69.97544098,16.1538868,332.3143921,147.5262146,24.46365356
08-11-2012,67.43595886,15.97040749,324.9270935,146.7082214,24.23651314
09-11-2012,68.60350037,16.05450058,330.2770386,146.3531952,24.25333405
12-11-2012,68.07304382,15.97040749,331.7066956,146.0522308,23.74016762
13-11-2012,68.08181,15.80985832,328.2944641,145.3344879,22.97682381
14-11-2012,67.32688904,15.29764462,325.0566101,143.1659088,22.76478004
15-11-2012,65.91483307,15.33587456,322.4214783,143.4282837,22.61211014
16-11-2012,66.17314911,15.40468121,322.3816223,144.2694855,22.49337196
19-11-2012,70.94480133,15.79457283,332.8573608,146.9011383,22.67147827
20-11-2012,70.34035492,15.76399231,333.7340698,146.0136414,22.65451431
21-11-2012,70.43941498,15.80985832,331.6917419,146.8548126,22.85807419
23-11-2012,71.66840363,16.08508492,332.7378235,149.3244019,23.49419594
26-11-2012,73.92939758,16.10037231,329.3405457,148.8536682,23.23126984
27-11-2012,73.33374023,15.95511723,334.1026917,147.5802917,22.96834183
28-11-2012,73.10300446,16.16153526,340.5585022,148.1590576,23.20582581
29-11-2012,73.90808105,16.1538868,344.6531677,147.8117981,22.85807419
30-11-2012,73.3964386,16.1538868,347.8810425,146.6850281,22.57818413
03-12-2012,73.51056671,15.91689205,346.3268738,146.2296753,22.41702843
04-12-2012,72.21388245,15.94746876,344.224762,146.1371307,22.36614227
05-12-2012,67.56639862,16.23033333,342.6257629,145.5891418,22.62059402
06-12-2012,68.62607574,16.3373661,344.2745667,146.3994598,22.67147827
07-12-2012,66.87166595,16.4061718,340.8274841,148.1359253,22.44248009
10-12-2012,66.44152832,16.35265732,341.4302368,148.6529999,22.84959793
11-12-2012,67.89246368,16.44439125,347.1388245,149.8723297,23.1719017
12-12-2012,67.59275818,16.65081406,347.4775696,148.9076233,23.10404396
13-12-2012,66.42520142,16.52849007,350.0379639,148.1667786,22.99378204
14-12-2012,63.92967987,16.52849007,349.669342,147.9892426,22.73933029
17-12-2012,65.06333923,16.76549339,359.04422,149.4247589,22.98529816
18-12-2012,66.95317078,16.58201027,359.1886597,151.0222626,23.37545776
19-12-2012,66.00136566,16.06214714,358.7104797,150.5514679,23.163414
20-12-2012,65.42699432,16.24551773,359.8312683,150.3122406,23.4772377
21-12-2012,65.12604523,16.11432076,356.4788208,149.2704163,23.28216171
24-12-2012,65.23139191,16.06801224,353.4252625,148.4832001,22.95137787
26-12-2012,64.33222961,16.02942276,353.1114502,148.1359253,22.7817421
27-12-2012,64.59057617,15.96768379,351.8262634,148.7224731,22.86655426
28-12-2012,63.90460587,15.77474308,348.697998,146.4998474,22.51880646
31-12-2012,66.73622894,16.19920921,352.3692322,147.8272247,22.65451431
02-01-2013,68.85054779,16.46932602,360.2745972,151.5315857,23.42635345
